date_valued,entry_id,scheme_id,net_asset_value,outstanding_number_of_units,nav_per_unit,sale_price_per_unit,repurchase_price_per_unit,scheme_name
18/01/2016,1453075200,3,"2,837,463,969.22","9,994,494.48",283.9027,283.9027,281.0637,Watoto Fund
18/01/2016,1453075200,4,"26,766,804,377.53","217,770,682.77",122.9128,122.9128,120.4545,Jikimu Fund
18/01/2016,1453075200,5,"764,041,892.25","5,571,203.69",137.1413,137.1413,137.1413,Liquid Fund
15/01/2016,1452816000,1,"222,833,613,347.15","467,728,810.62",476.4163,476.4163,471.6521,Umoja Fund
15/01/2016,1452816000,2,"3,465,077,311.92","11,374,922.11",304.6243,304.6243,298.5318,Wekeza Maisha Fund
15/01/2016,1452816000,3,"2,836,161,890.00","9,989,542.19",283.9131,283.9131,281.074,Watoto Fund
15/01/2016,1452816000,4,"26,450,873,241.55","215,356,427.48",122.8237,122.8237,120.3672,Jikimu Fund
15/01/2016,1452816000,5,"763,258,208.45","5,571,203.69",137.0006,137.0006,137.0006,Liquid Fund
14/01/2016,1452729600,3,"2,830,247,178.52","9,964,922.24",284.021,284.021,281.1808,Watoto Fund
14/01/2016,1452729600,4,"26,450,873,241.55","215,356,427.48",122.8839,122.8839,120.4262,Jikimu Fund
14/01/2016,1452729600,4,"26,450,873,241.55","215,356,427.48",122.8839,122.8839,120.4262,Jikimu Fund
14/01/2016,1452729600,5,"713,008,044.20","5,206,122.11",136.9557,136.9557,136.9557,Liquid Fund
14/01/2016,1452729600,5,"713,008,044.20","5,206,122.11",136.9557,136.9557,136.9557,Liquid Fund
13/01/2016,1452643200,1,"222,681,017,026.55","467,397,655.47",476.4273,476.4273,471.6631,Umoja Fund
13/01/2016,1452643200,2,"3,465,080,222.28","11,369,976.70",304.757,304.757,298.6619,Wekeza Maisha Fund
13/01/2016,1452643200,3,"2,828,833,969.09","9,960,819.78",283.9961,283.9961,281.1561,Watoto Fund
13/01/2016,1452643200,4,"26,287,867,849.55","213,970,743.70",122.8573,122.8573,120.4002,Jikimu Fund
13/01/2016,1452643200,5,"712,754,782.35","5,206,122.11",136.907,136.907,136.907,Liquid Fund
11/01/2016,1452470400,1,"222,605,789,749.56","467,395,468.51",476.2686,476.2686,471.5059,Umoja Fund
11/01/2016,1452470400,2,"3,467,499,692.45","11,380,058.23",304.6996,304.6996,298.6057,Wekeza Maisha Fund
11/01/2016,1452470400,3,"2,828,393,700.86","9,960,819.78",283.9519,283.9519,281.1124,Watoto Fund
11/01/2016,1452470400,4,"26,276,698,576.73","213,970,743.70",122.8051,122.8051,120.349,Jikimu Fund
11/01/2016,1452470400,5,"712,248,211.83","5,206,122.11",136.8097,136.8097,136.8097,Liquid Fund
08/01/2016,1452211200,1,"222,170,183,137.75","466,746,815.77",475.9972,475.9972,471.2372,Umoja Fund
08/01/2016,1452211200,2,"3,465,128,781.88","11,376,779.12",304.5791,304.5791,298.4875,Wekeza Maisha Fund
08/01/2016,1452211200,3,"2,823,341,906.44","9,947,751.23",283.8171,283.8171,280.9789,Watoto Fund
08/01/2016,1452211200,4,"26,047,028,025.53","212,228,424.79",122.7311,122.7311,120.2765,Jikimu Fund
08/01/2016,1452211200,5,"711,488,238.95","5,206,122.11",136.6638,136.6638,136.6638,Liquid Fund
07/01/2016,1452124800,1,"222,177,505,339.93","466,746,815.77",476.0129,476.0129,471.2528,Umoja Fund
07/01/2016,1452124800,2,"3,467,787,094.59","11,378,367.12",304.7702,304.7702,298.6748,Wekeza Maisha Fund
07/01/2016,1452124800,3,"2,825,550,307.21","9,947,751.23",284.0391,284.0391,281.1987,Watoto Fund
07/01/2016,1452124800,4,"26,049,256,423.99","212,228,424.79",122.7416,122.7416,120.2868,Jikimu Fund
07/01/2016,1452124800,5,"711,254,146.61","5,206,122.11",136.6188,136.6188,136.6188,Liquid Fund
06/01/2016,1452038400,1,"221,166,551,241.74","466,763,570.77",473.8299,473.8299,469.0916,Umoja Fund
06/01/2016,1452038400,2,"3,457,655,337.43","11,378,367.12",303.8797,303.8797,297.8022,Wekeza Maisha Fund
06/01/2016,1452038400,3,"2,818,109,024.90","9,954,830.64",283.0896,283.0896,280.2587,Watoto Fund
06/01/2016,1452038400,4,"25,993,623,703.16","212,212,075.57",122.4889,122.4889,120.0391,Jikimu Fund
06/01/2016,1452038400,5,"711,000,572.36","5,206,122.11",136.5701,136.5701,136.5701,Liquid Fund
05/01/2016,1451952000,1,"220,846,433,860.04","467,369,449.41",472.5307,472.5307,467.8054,Umoja Fund
05/01/2016,1451952000,2,"3,451,059,544.04","1,378,257.41",303.303,303.303,297.2369,Wekeza Maisha Fund
05/01/2016,1451952000,3,"2,808,943,088.80","9,942,830.54",282.5094,282.5094,279.6843,Watoto Fund
05/01/2016,1451952000,4,"25,842,637,139.49","211,253,471.26",122.33,122.33,119.8834,Jikimu Fund
05/01/2016,1451952000,5,"710,746,982.48","5,206,122.11",136.5214,136.5214,136.5214,Liquid Fund
04/01/2016,1451865600,1,"221,415,667,568.17","466,909,560.63",474.2153,474.2153,469.4732,Umoja Fund
04/01/2016,1451865600,2,"3,456,859,422.18","11,377,295.27",303.8384,303.8384,297.7617,Wekeza Maisha Fund
04/01/2016,1451865600,3,"2,809,993,456.62","9,925,822.69",283.0993,283.0993,280.2683,Watoto Fund
04/01/2016,1451865600,4,"26,366,057,859.78","209,990,561.04",125.5583,125.5583,123.0471,Jikimu Fund
04/01/2016,1451865600,5,"710,493,376.97","5,206,122.11",136.4727,136.4727,136.4727,Liquid Fund
31/12/2015,1451520000,1,"221,313,310,850.88","466,697,120.03",474.2119,474.2119,469.4697,Umoja Fund
31/12/2015,1451520000,2,"3,455,376,132.00","11,379,598.40",303.6466,303.6466,297.5736,Wekeza Maisha Fund
31/12/2015,1451520000,3,"2,805,189,917.60","9,915,250.38",282.9167,282.9167,280.0875,Watoto Fund
31/12/2015,1451520000,4,"26,295,998,238.51","209,611,873.96",125.4509,125.4509,122.9419,Jikimu Fund
31/12/2015,1451520000,5,"709,478,798.58","5,206,122.11",136.2778,136.2778,136.2778,Liquid Fund
30/12/2015,1451433600,1,"221,211,075,353.22","466,602,129.21",474.0893,474.0893,469.3484,Umoja Fund
30/12/2015,1451433600,2,"3,453,501,742.15","11,377,831.04",303.529,303.529,297.4584,Wekeza Maisha Fund
30/12/2015,1451433600,3,"2,801,979,039.22","9,907,133.33",282.8244,282.8244,279.9962,Watoto Fund
30/12/2015,1451433600,4,"26,232,790,413.58","209,167,385.59",125.4153,125.4153,122.907,Jikimu Fund
30/12/2015,1451433600,5,"709,225,169.37","5,206,122.11",136.2291,136.2291,136.2291,Liquid Fund
29/12/2015,1451347200,1,"221,938,273,743.00","466,362,833.33",475.8919,475.8919,471.1329,Umoja Fund
29/12/2015,1451347200,2,"3,461,561,147.69","11,374,914.22",304.3154,304.3154,298.2291,Wekeza Maisha Fund
29/12/2015,1451347200,3,"2,809,274,262.59","9,904,994.19",283.622,283.622,280.7858,Watoto Fund
29/12/2015,1451347200,4,"26,155,280,848.58","208,261,252.98",125.5888,125.5888,123.077,Jikimu Fund
29/12/2015,1451347200,5,"714,080,012.52","5,243,745.27",136.1775,136.1775,136.1775,Liquid Fund
28/12/2015,1451260800,1,"221,940,882,898.09","466,528,288.60",475.7287,475.7287,470.9714,Umoja Fund
28/12/2015,1451260800,2,"3,459,479,709.05","11,370,382.67",304.2536,304.2536,298.1685,Wekeza Maisha Fund
28/12/2015,1451260800,3,"2,812,158,786.09","9,903,777.44",283.9481,283.9481,281.1086,Watoto Fund
28/12/2015,1451260800,4,"26,124,968,224.39","208,090,307.91",125.5463,125.5463,123.0354,Jikimu Fund
28/12/2015,1451260800,5,"713,826,524.47","5,243,745.27",136.1291,136.1291,136.1291,Liquid Fund
23/12/2015,1450828800,1,"221,649,860,775.48","466,510,484.18",475.123,475.123,470.3718,Umoja Fund
23/12/2015,1450828800,2,"3,452,573,104.07","11,361,704.26",303.8781,303.8781,297.8005,Wekeza Maisha Fund
23/12/2015,1450828800,3,"2,803,923,601.11","9,900,405.71",283.213,283.213,280.3809,Watoto Fund
23/12/2015,1450828800,4,"26,087,159,319.60","208,057,788.14",125.3842,125.3842,122.8765,Jikimu Fund
23/12/2015,1450828800,5,"712,561,007.99","5,243,745.27",135.8878,135.8878,135.8878,Liquid Fund
22/12/2015,1450742400,1,"221,514,389,141.28","466,315,622.14",475.031,475.031,470.2807,Umoja Fund
22/12/2015,1450742400,2,"3,448,754,122.69","11,351,316.19",303.8198,303.8198,297.7434,Wekeza Maisha Fund
22/12/2015,1450742400,3,"2,803,463,232.25","9,900,405.71",283.1665,283.1665,280.3348,Watoto Fund
22/12/2015,1450742400,4,"26,046,658,918.23","207,783,830.18",125.3546,125.3546,122.8475,Jikimu Fund
22/12/2015,1450742400,5,"712,306,485.35","5,243,745.27",135.8393,135.8393,135.8393,Liquid Fund
21/12/2015,1450656000,1,"221,502,780,630.25","466,233,147.86",475.0902,475.0902,470.3393,Umoja Fund
21/12/2015,1450656000,2,"3,448,597,872.45","11,350,377.02",303.8311,303.8311,297.7545,Wekeza Maisha Fund
21/12/2015,1450656000,3,"2,802,600,550.32","9,896,113.79",283.2021,283.2021,280.3701,Watoto Fund
21/12/2015,1450656000,4,"25,738,028,170.39","205,336,288.04",125.3457,125.3457,122.8388,Jikimu Fund
21/12/2015,1450656000,5,"712,051,754.22","5,243,745.27",135.7907,135.7907,135.7907,Liquid Fund
18/12/2015,1450396800,1,"221,558,849,755.09","466,613,113.63",474.8235,474.8235,470.0752,Umoja Fund
18/12/2015,1450396800,2,"3,446,516,332.79","11,350,153.85",303.6537,303.6537,297.5806,Wekeza Maisha Fund
18/12/2015,1450396800,3,"2,802,042,115.97","9,899,760.08",283.0414,283.0414,280.211,Watoto Fund
18/12/2015,1450396800,4,"25,688,596,595.48","205,063,738.37",125.2713,125.2713,122.7659,Jikimu Fund
18/12/2015,1450396800,5,"711,289,685.79","5,243,745.27",135.6454,135.6454,135.6454,Liquid Fund
17/12/2015,1450310400,1,"221,494,640,285.42","466,540,588.04",474.7596,474.7596,470.012,Umoja Fund
17/12/2015,1450310400,2,"3,433,185,992.58","11,354,206.54",302.3713,302.3713,296.3239,Wekeza Maisha Fund
17/12/2015,1450310400,3,"2,802,847,298.11","9,903,399.77",283.0187,283.0187,280.1885,Watoto Fund
17/12/2015,1450310400,4,"25,673,439,903.02","204,987,543.68",125.2439,125.2439,122.739,Jikimu Fund
17/12/2015,1450310400,5,"711,037,111.16","5,243,745.27",135.5972,135.5972,135.5972,Liquid Fund
16/12/2015,1450224000,1,"221,401,638,560.69","466,426,368.26",474.6765,474.6765,469.9297,Umoja Fund
16/12/2015,1450224000,2,"3,432,283,081.99","11,354,206.54",302.2918,302.2918,296.2459,Wekeza Maisha Fund
16/12/2015,1450224000,3,"2,800,746,403.96","9,898,305.77",282.9521,282.9521,280.1226,Watoto Fund
16/12/2015,1450224000,4,"25,714,350,912.80","205,357,977.28",125.2172,125.2172,122.7129,Jikimu Fund
16/12/2015,1450224000,5,"700,783,904.53","5,169,997.42",135.5482,135.5482,135.5482,Liquid Fund
15/12/2015,1450137600,1,"221,475,512,714.67","466,675,894.53",474.581,474.581,469.8352,Umoja Fund
15/12/2015,1450137600,2,"3,431,095,612.87","11,353,241.25",302.2129,302.2129,296.1686,Wekeza Maisha Fund
15/12/2015,1450137600,3,"2,799,356,351.97","9,895,725.80",282.8854,282.8854,280.0565,Watoto Fund
15/12/2015,1450137600,4,"25,681,827,132.05","205,150,338.08",125.1854,125.1854,122.6817,Jikimu Fund
15/12/2015,1450137600,5,"700,530,682.28","5,169,997.42",135.4992,135.4992,135.4992,Liquid Fund
14/12/2015,1450051200,1,"221,548,397,287.53","466,664,286.97",474.749,474.749,470.0015,Umoja Fund
14/12/2015,1450051200,2,"3,430,362,119.01","11,349,594.59",302.2453,302.2453,296.2004,Wekeza Maisha Fund
14/12/2015,1450051200,3,"2,798,681,962.36","9,893,551.68",282.8794,282.8794,280.0506,Watoto Fund
14/12/2015,1450051200,4,"25,666,890,862.12","204,861,814.16",125.2888,125.2888,122.783,Jikimu Fund
14/12/2015,1450051200,5,"705,533,321.72","5,208,885.14",135.448,135.448,135.448,Liquid Fund
11/12/2015,1449792000,1,"221,404,328,840.07","466,629,756.67",474.4754,474.4754,469.7306,Umoja Fund
11/12/2015,1449792000,2,"3,429,143,958.89","11,349,429.16",302.1424,302.1424,296.0996,Wekeza Maisha Fund
11/12/2015,1449792000,3,"2,796,478,996.51","9,885,774.51",282.8791,282.8791,280.0503,Watoto Fund
11/12/2015,1449792000,4,"25,623,597,044.79","204,691,400.69",125.1816,125.1816,122.678,Jikimu Fund
11/12/2015,1449792000,5,"704,770,987.20","5,208,885.14",135.3017,135.3017,135.3017,Liquid Fund
10/12/2015,1449705600,1,"221,377,757,964.89","466,596,595.04",474.4522,474.4522,469.7076,Umoja Fund
10/12/2015,1449705600,2,"3,428,240,784.62","11,348,360.04",302.0913,302.0913,296.0495,Wekeza Maisha Fund
10/12/2015,1449705600,3,"2,794,226,002.97","9,879,433.99",282.8326,282.8326,280.0043,Watoto Fund
10/12/2015,1449705600,4,"25,628,422,932.70","204,671,909.29",125.2171,125.2171,122.7128,Jikimu Fund
10/12/2015,1449705600,5,"704,516,653.21","5,208,885.14",135.2529,135.2529,135.2529,Liquid Fund
08/12/2015,1449532800,1,"221,215,909,686.55","466,149,791.02",474.5597,474.5597,469.8141,Umoja Fund
08/12/2015,1449532800,2,"3,423,642,959.87","11,333,420.85",302.0838,302.0838,296.0421,Wekeza Maisha Fund
08/12/2015,1449532800,3,"2,788,396,447.26","9,856,825.74",282.8899,282.8899,280.061,Watoto Fund
08/12/2015,1449532800,4,"25,508,248,959.53","203,761,490.50",125.1868,125.1868,122.6831,Jikimu Fund
08/12/2015,1449532800,5,"704,007,938.19","5,208,885.14",135.1552,135.1552,135.1552,Liquid Fund
07/12/2015,1449446400,1,"219,794,478,176.57","466,110,721.99",471.5499,471.5499,466.8344,Umoja Fund
07/12/2015,1449446400,1,"221,548,397,287.53","466,664,286.97",474.749,474.749,470.0015,Umoja Fund
07/12/2015,1449446400,2,"3,409,354,636.81","11,332,893.10",300.8371,300.8371,294.8204,Wekeza Maisha Fund
07/12/2015,1449446400,3,"2,774,998,384.99","9,855,583.49",281.5661,281.5661,278.7505,Watoto Fund
07/12/2015,1449446400,4,"25,315,706,105.46","202,714,539.72",124.8835,124.8835,122.3859,Jikimu Fund
07/12/2015,1449446400,5,"702,987,794.70","5,208,885.14",134.9594,134.9594,134.9594,Liquid Fund
04/12/2015,1449187200,1,"219,794,478,176.57","466,110,721.99",471.5499,471.5499,466.8344,Umoja Fund
04/12/2015,1449187200,2,"3,409,354,636.81","11,332,893.10",300.8371,300.8371,294.8204,Wekeza Maisha Fund
04/12/2015,1449187200,3,"2,774,998,384.99","9,855,583.49",281.5661,281.5661,278.7505,Watoto Fund
04/12/2015,1449187200,4,"25,315,706,105.46","202,714,539.72",124.8835,124.8835,122.3859,Jikimu Fund
04/12/2015,1449187200,5,"702,987,794.70","5,208,885.14",134.9594,134.9594,134.9594,Liquid Fund
03/12/2015,1449100800,1,"219,739,816,582.38","465,044,335.60",472.5137,472.5137,467.7886,Umoja Fund
03/12/2015,1449100800,2,"3,425,117,691.43","11,331,037.08",302.2775,302.2775,296.232,Wekeza Maisha Fund
03/12/2015,1449100800,3,"2,789,204,431.16","9,855,477.26",283.0106,283.0106,280.1805,Watoto Fund
03/12/2015,1449100800,4,"25,366,595,174.19","202,795,780.76",125.0844,125.0844,122.5827,Jikimu Fund
03/12/2015,1449100800,5,"702,752,352.23","5,208,885.14",134.9142,134.9142,134.9142,Liquid Fund
02/12/2015,1449014400,1,"219,544,774,749.32","465,459,999.59",471.6727,471.6727,466.956,Umoja Fund
02/12/2015,1449014400,2,"3,427,384,416.98","11,344,612.38",302.1156,302.1156,296.0733,Wekeza Maisha Fund
02/12/2015,1449014400,3,"2,787,484,698.57","9,855,584.50",282.833,282.833,280.0047,Watoto Fund
02/12/2015,1449014400,4,"25,298,041,074.09","202,385,138.13",124.9995,124.9995,122.4995,Jikimu Fund
02/12/2015,1449014400,5,"702,516,895.25","5,208,885.14",134.869,134.869,134.869,Liquid Fund
01/12/2015,1448928000,1,"219,749,594,545.88","465,281,064.26",472.2943,472.2943,467.5714,Umoja Fund
01/12/2015,1448928000,2,"3,425,919,666.41","11,340,592.65",302.0935,302.0935,296.0517,Wekeza Maisha Fund
01/12/2015,1448928000,3,"2,785,931,871.24","9,850,938.24",282.8088,282.8088,279.9807,Watoto Fund
01/12/2015,1448928000,4,"25,291,323,846.73","202,374,789.43",124.9727,124.9727,122.4732,Jikimu Fund
01/12/2015,1448928000,5,"702,281,423.75","5,208,885.14",134.8237,134.8237,134.8237,Liquid Fund
30/11/2015,1448841600,1,"220,117,997,687.74","466,255,771.72",472.0971,472.0971,467.3761,Umoja Fund
30/11/2015,1448841600,2,"3,426,112,551.32","11,331,840.41",302.3439,302.3439,296.297,Wekeza Maisha Fund
30/11/2015,1448841600,3,"2,782,301,764.68","9,838,749.99",282.7902,282.7902,279.9623,Watoto Fund
30/11/2015,1448841600,4,"24,954,599,045.40","199,835,348.77",124.8758,124.8758,122.3783,Jikimu Fund
30/11/2015,1448841600,5,"702,045,801.41","5,208,885.14",134.7785,134.7785,134.7785,Liquid Fund
27/11/2015,1448582400,1,"219,650,993,950.85","466,227,957.91",471.1236,471.1236,466.4124,Umoja Fund
27/11/2015,1448582400,2,"3,422,448,715.89","11,333,482.78",301.9768,301.9768,295.9373,Wekeza Maisha Fund
27/11/2015,1448582400,3,"2,778,936,939.44","9,837,004.03",282.4983,282.4983,279.6733,Watoto Fund
27/11/2015,1448582400,4,"24,927,703,738.77","199,779,154.69",124.7763,124.7763,122.2808,Jikimu Fund
27/11/2015,1448582400,5,"701,338,977.24","5,208,885.14",134.6428,134.6428,134.6428,Liquid Fund
26/11/2015,1448496000,1,"219,593,450,721.66","466,104,234.55",471.1252,471.1252,466.4139,Umoja Fund
26/11/2015,1448496000,2,"3,424,541,657.73","11,332,688.02",302.1826,302.1826,296.139,Wekeza Maisha Fund
26/11/2015,1448496000,3,"2,778,541,348.33","9,828,805.36",282.6937,282.6937,279.8668,Watoto Fund
26/11/2015,1448496000,4,"24,898,009,593.86","199,637,493.43",124.7161,124.7161,122.2218,Jikimu Fund
26/11/2015,1448496000,5,"701,103,340.14","5,208,885.14",134.5976,134.5976,134.5976,Liquid Fund
25/11/2015,1448409600,1,"219,715,190,328.76","466,089,044.85",471.4017,471.4017,466.6877,Umoja Fund
25/11/2015,1448409600,2,"3,425,483,953.48","11,320,197.82",302.5993,302.5993,296.5473,Wekeza Maisha Fund
25/11/2015,1448409600,3,"2,777,485,746.80","9,823,000.11",282.7533,282.7533,279.9258,Watoto Fund
25/11/2015,1448409600,4,"24,890,038,542.51","199,493,121.08",124.7664,124.7664,122.2711,Jikimu Fund
25/11/2015,1448409600,5,"700,867,688.50","5,208,885.14",134.5523,134.5523,134.5523,Liquid Fund
24/11/2015,1448323200,1,"219,512,513,673.54","466,022,354.79",471.0343,471.0343,466.324,Umoja Fund
24/11/2015,1448323200,2,"3,422,490,011.66","11,322,417.09",302.2756,302.2756,296.2301,Wekeza Maisha Fund
24/11/2015,1448323200,3,"2,775,419,983.35","9,824,408.54",282.5025,282.5025,279.6775,Watoto Fund
24/11/2015,1448323200,4,"24,841,963,136.20","199,200,240.05",124.7085,124.7085,122.2143,Jikimu Fund
24/11/2015,1448323200,5,"700,676,045.66","5,208,885.14",134.5155,134.5155,134.5155,Liquid Fund
23/11/2015,1448236800,1,"219,680,900,763.84","465,990,552.03",471.4278,471.4278,466.7135,Umoja Fund
23/11/2015,1448236800,2,"3,426,141,049.33","11,328,302.33",302.4408,302.4408,296.392,Wekeza Maisha Fund
23/11/2015,1448236800,3,"2,777,523,637.80","9,826,211.46",282.6648,282.6648,279.8381,Watoto Fund
23/11/2015,1448236800,4,"24,821,418,082.83","198,974,068.18",124.747,124.747,122.2521,Jikimu Fund
23/11/2015,1448236800,5,"700,440,301.86","5,208,885.14",134.4703,134.4703,134.4703,Liquid Fund
20/11/2015,1447977600,1,"219,295,098,795.11","465,876,807.17",470.7148,470.7148,466.0076,Umoja Fund
20/11/2015,1447977600,2,"3,422,447,675.40","11,327,167.10",302.1451,302.1451,296.1022,Wekeza Maisha Fund
20/11/2015,1447977600,3,"2,773,357,530.71","9,821,789.26",282.3679,282.3679,279.5442,Watoto Fund
20/11/2015,1447977600,4,"24,756,642,752.93","198,669,175.40",124.6124,124.6124,122.1202,Jikimu Fund
20/11/2015,1447977600,5,"699,732,983.27","5,208,885.14",134.3345,134.3345,134.3345,Liquid Fund
19/11/2015,1447891200,1,"218,758,785,979.19","465,799,710.21",469.6413,469.6413,464.9449,Umoja Fund
19/11/2015,1447891200,2,"3,402,637,531.39","11,333,315.60",300.2332,300.2332,294.2285,Wekeza Maisha Fund
19/11/2015,1447891200,3,"2,754,228,567.61","9,808,265.28",280.8069,280.8069,277.9988,Watoto Fund
19/11/2015,1447891200,4,"24,984,187,850.75","200,780,226.31",124.4355,124.4355,121.9468,Jikimu Fund
19/11/2015,1447891200,5,"699,260,577.35","5,208,885.14",134.2438,134.2438,134.2438,Liquid Fund
17/11/2015,1447718400,1,"218,679,235,324.96","465,615,150.88",469.6566,469.6566,464.96,Umoja Fund
17/11/2015,1447718400,2,"3,404,789,318.56","11,333,315.60",300.4231,300.4231,294.4146,Wekeza Maisha Fund
17/11/2015,1447718400,3,"2,753,592,805.17","9,800,786.83",280.9563,280.9563,278.1467,Watoto Fund
17/11/2015,1447718400,4,"24,895,187,485.59","200,073,032.62",124.4305,124.4305,121.9419,Jikimu Fund
17/11/2015,1447718400,5,"698,788,113.19","5,208,885.14",134.1985,134.1985,134.1985,Liquid Fund
16/11/2015,1447632000,1,"218,619,482,723.70","465,569,785.62",469.574,469.574,464.8783,Umoja Fund
16/11/2015,1447632000,2,"3,402,202,387.80","11,331,734.47",300.2367,300.2367,294.232,Wekeza Maisha Fund
16/11/2015,1447632000,3,"2,752,301,270.25","9,801,311.75",280.8095,280.8095,278.0014,Watoto Fund
16/11/2015,1447632000,4,"24,883,815,544.51","200,024,822.25",124.4036,124.4036,121.9156,Jikimu Fund
16/11/2015,1447632000,5,"698,788,113.19","5,208,885.14",134.1531,134.1531,134.1531,Liquid Fund
13/11/2015,1447372800,1,"219,345,187,799.97","465,555,870.61",471.1469,471.1469,466.4354,Umoja Fund
13/11/2015,1447372800,2,"3,422,479,949.10","11,331,035.02",302.0448,302.0448,296.0039,Wekeza Maisha Fund
13/11/2015,1447372800,3,"2,770,522,340.48","9,801,098.08",282.6747,282.6747,279.8479,Watoto Fund
13/11/2015,1447372800,4,"24,928,382,041.35","199,934,792.73",124.6826,124.6826,122.1889,Jikimu Fund
13/11/2015,1447372800,5,"698,096,969.08","5,208,885.14",134.0204,134.0204,134.0204,Liquid Fund
12/11/2015,1447286400,1,"219,008,163,207.42","465,521,308.54",470.4579,470.4579,465.7533,Umoja Fund
12/11/2015,1447286400,2,"3,424,706,503.66","11,342,115.45",301.946,301.946,295.9071,Wekeza Maisha Fund
12/11/2015,1447286400,3,"2,764,716,282.32","9,786,345.53",282.5075,282.5075,279.6825,Watoto Fund
12/11/2015,1447286400,4,"24,893,318,989.16","199,798,446.47",124.5922,124.5922,124.5922,Jikimu Fund
12/11/2015,1447286400,5,"697,861,082.95","5,208,885.14",133.9751,133.9751,133.9751,Liquid Fund
11/11/2015,1447200000,1,"218,701,281,175.34","465,454,204.38",469.8664,469.8664,465.1677,Umoja Fund
11/11/2015,1447200000,2,"3,421,142,400.10","11,340,641.61",301.671,301.671,295.6376,Wekeza Maisha Fund
11/11/2015,1447200000,3,"2,762,679,929.77","9,786,078.38",282.3072,282.3072,279.4841,Watoto Fund
11/11/2015,1447200000,4,"24,829,914,632.02","199,407,784.74",124.5183,124.5183,122.0279,Jikimu Fund
11/11/2015,1447200000,5,"697,625,182.29","5,208,885.14",133.9298,133.9298,133.9298,Liquid Fund
10/11/2015,1447113600,1,"218,292,089,605.09","465,441,526.19",469,469,464.31,Umoja Fund
10/11/2015,1447113600,2,"3,405,908,761.14","11,338,735.56",300.3782,300.3782,294.3706,Wekeza Maisha Fund
10/11/2015,1447113600,3,"2,748,584,188.68","9,779,374.51",281.0593,281.0593,278.2487,Watoto Fund
10/11/2015,1447113600,4,"24,682,152,717.50","198,575,597.01",124.296,124.296,121.8101,Jikimu Fund
10/11/2015,1447113600,5,"697,389,267.08","5,208,885.14",133.8846,133.8846,133.8846,Liquid Fund
09/11/2015,1447027200,1,"219,342,014,407.47","467,601,666.86",469.0788,469.0788,464.388,Umoja Fund
09/11/2015,1447027200,2,"3,405,469,458.06","11,355,004.69",299.9091,299.9091,293.9109,Wekeza Maisha Fund
09/11/2015,1447027200,3,"2,743,432,425.10","9,776,456.98",280.6162,280.6162,277.8101,Watoto Fund
09/11/2015,1447027200,4,"24,579,267,005.79","197,798,621.02",124.2641,124.2641,121.7788,Jikimu Fund
09/11/2015,1447027200,5,"697,153,337.33","5,208,885.14",133.8393,133.8393,133.8393,Liquid Fund
06/11/2015,1446768000,1,"219,393,048,921.28","467,542,444.70",469.2473,469.2473,464.5549,Umoja Fund
06/11/2015,1446768000,2,"3,405,256,845.47","11,354,863.42",299.8941,299.8941,293.8962,Wekeza Maisha Fund
06/11/2015,1446768000,3,"2,743,214,362.35","9,773,108.33",280.6901,280.6901,277.8832,Watoto Fund
06/11/2015,1446768000,4,"24,560,692,721.43","197,761,230.53",124.1937,124.1937,121.7098,Jikimu Fund
06/11/2015,1446768000,5,"696,445,460.81","5,208,885.14",133.7034,133.7034,133.7034,Liquid Fund
04/11/2015,1446595200,1,"219,048,989,648.79","467,461,406.67",468.5927,468.5927,463.9067,Umoja Fund
04/11/2015,1446595200,2,"3,397,475,985.04","11,354,168.51",299.2272,299.2272,293.2427,Wekeza Maisha Fund
04/11/2015,1446595200,3,"2,739,764,080.22","9,772,805.18",280.3457,280.3457,277.5423,Watoto Fund
04/11/2015,1446595200,4,"24,512,287,276.91","97,554,850.39",124.0784,124.0784,121.5968,Jikimu Fund
04/11/2015,1446595200,5,"695,973,470.40","5,208,885.14",133.6128,133.6128,133.6128,Liquid Fund
03/11/2015,1446508800,1,"219,227,143,268.36","467,418,436.70",469.0169,469.0169,464.3267,Umoja Fund
03/11/2015,1446508800,2,"3,403,088,615.40","11,356,118.78",299.67,299.67,293.6766,Wekeza Maisha Fund
03/11/2015,1446508800,3,"2,751,965,641.58","9,797,595.22",280.8817,280.8817,278.0729,Watoto Fund
03/11/2015,1446508800,4,"24,473,066,950.80","197,240,009.08",124.0776,124.0776,121.596,Jikimu Fund
03/11/2015,1446508800,5,"695,737,453.38","5,208,885.14",133.5674,133.5674,133.5674,Liquid Fund
02/11/2015,1446422400,1,"218,937,657,441.90","467,347,143.24",468.469,468.469,463.7843,Umoja Fund
02/11/2015,1446422400,2,"3,397,652,634.16","11,355,701.65",299.2024,299.2024,293.2183,Wekeza Maisha Fund
02/11/2015,1446422400,3,"2,733,230,837.84","9,746,887.05",280.4209,280.4209,277.6167,Watoto Fund
02/11/2015,1446422400,4,"24,510,758,341.20","197,658,001.28",124.0059,124.0059,121.5258,Jikimu Fund
02/11/2015,1446422400,5,"695,501,421.81","5,208,885.14",133.5221,133.5221,133.5221,Liquid Fund
30/10/2015,1446163200,1,"218,685,656,751.01","467,052,001.12",468.2255,468.2255,463.5432,Umoja Fund
30/10/2015,1446163200,2,"3,394,348,506.33","11,355,349.99",298.9206,298.9206,292.9422,Wekeza Maisha Fund
